NEG;Плохо. Всё время прочтения не оставляло ощущение плагиата у Гибсона и других классиков киберпанка.
NEG;выглядит как набросок, а не оконченное произведение…
NEG;желание узнать чем усе кончилось напрочь отбило: появление злобных американских наемников (вытуренных из армии за издевательство над иракскими мирными жителями) с корыстной целью похитить из тайги мать-богиню и увести в штаты для кощунственных опытов, у коих шаманы-хранители усилием мысли испортили компас, телефон, навигационные спутники, кофемолку и электрическую зубную щетку - гибель американцев кажется неминуемой - и последняя их надежда на чукчу - алкаша - проводника - шамана - недоучку... На самом деле книга совсем не об этом, но увы, дальше "завязки удивительной истории" у меня не пошло.
NEG;Более низкопробной книги в руках не держала уже очень давно! Конечно, если вам нравится читать нравоучительные пассажи о том, что только некоммерческий русский рок спасет души людей, а попсу надо запретить, то восторг обепечен. А уж если интересуетесь лесбиянками, пытающими друг друга для просветления... Ммм...
NEG;Слишком поверхностная книга. Замысел вставить в произведение нечто вроде ребуса интересен, но ребус слишком простенький: просчитывается в самом начале романа, а потом читателю только остается недоумевать, как же якобы специалист, который якобы много лет посвятил изучению вопроса, не может додуматься до того, до чего читатель додумался на счет "раз"... ну, особо тормозной читатель - на счет "два". Суть финала ясна уже задолго до того, как он наступит, только и думаешь: ну когда ж, наконец... сколько там страниц до конца осталось?
NEG;Слабовато. Ожидание динамики событий, персонажи надуманны, не прописаны. Разочарована.
NEG;"Женская" книга. Абсолютно нереалистично. От "мужских" - взято "всех убью, один останусь..", от "женских" - "сопли".Интересных идей - нет.
NEG;Слабая книга. Наивно, витиевато. Я ожидала большего.
NEG;славянское фэнтези - занимательная мишура . Книга полный отстой.
NEG;Столько слышала восхищенных отзывов, что когда начала читать - расстроилась. Ну, тягомотно показалось, скучновато. Так никак и не дочитаю до конца. А начинала несколько раз...
NEG;Да так себе, по большому счету. Соплей зеленых слишком много.
NEG;Я заставила себя прочитать. Результат отрицательный.
NEG;Нет мыслей, нет эмоций после прочитанного...
NEG;Слишком затянутое повествование. Отголосок одной мысли размазывается по всей книге, и переползает в следующую.
NEG;Пример того как при наличии вакуума можно сделать бренд. Выйди такая книга сейчас – кто бы заметил? Стиль неуклюжий, перегруженный бессмысленными описаниями и подробностями. Представления автора об оружии и боевых действиях средневековья на уровне зрителя восточных фильмов о единоборствах. Это не русское фентези. Айкидо, самурайский меч, жующий сопли герой, придуманный мир, придуманная философия, придуманные венны, постоянные поклоны в сторону скандинавов – что здесь русского? По сути – дамский роман об идеальном мужчине.
NEG;"Бытовка", достаточно нудная вещь, на мой взгляд.
NEG;ниасилил такой мути. хотите хорошего славянского фентези - читайте Никитина "Трое из леса"
NEG;Начинается тупо как сценарий заурядной RPG, вот такое впечатление, что писалось конкрено под игрушку. Потом становится несколько интереснее, но ненамного. Под конец вообще такое впечатление, что писал другой человек. Интересная конечно трактовка христианства, забавно. Но уж слишком много всего в одной куче. В общем, весьма сомнительная книга.
NEG;Убого. Это не Литература, это фэнтези в наихудшем понимании этого слова.
NEG;дочитала до середины второго тома. редкостная тягомотина.
NEG;Обнаружив в третьий раз, что засыпаю на одной и той же странице решила бросить. страницв была 10.
NEG;Начал читать на английском и бросил. Была пара забавных моментов, но в основном автор пишет всякую тупость с претензией на юмор. Но получается у него несмешно. Стиль можно сравнить с пародийными "комедиями" вроде очень страшного кино. Отличие лишь в том, что пародируется реальная жизнь, бюрократия, властьпридержащие и т.д. Беда в том, что огонька таланта в этом я разглядеть не смог.
NEG;Читал давно - не понравилось, не дочитал все книги... И сейчас читал и на стену хочется лезть - когда же это подойдет к концу??? Совсем не вставило.
NEG;как нистранно но я похоже единственный кто ни понимает в чем прикол этой книги, короче сборник идиотизма и тупости, при чём не смешной
NEG;Серия-то супер, а вот "Прозрачные витражи" конкретый отстой какой-то - скучно и неинтересно его как-то читать. Это первое лукьяненское произведение, которое меня разочаровало.
NEG;Пеар этого произведения, который периодически слышишь, не оправдан. Попытка показать психологию детей никаких эмоций не вызывает, т.к. и так в общем то понятно как будет себя вести ребёнок в критической ситуации, не имеющий жизненного опыта. К тому же, это ещё и написано крайне бедным языком.
NEG;Страшненькая сказочка для подростков… во многом неправдоподобна,а точнее, почти во всем – от первой сцены, до последней – постоянно чувствуется какая-то фальшь и недоделанность. Автор рассказывает историю так как хочет, по своим собственным правилам, - я бы даже не удивился если бы прилетел, вдруг, волшебник в голубом вертолете, и дал бы каждому по протонному бластеру. А дети… да разве ж это дети… так, безликие и безвозростные марионетки действующие согласно воле автор, а не каким-либо законам. В общем, так и хочется крикнуть - Не верю!
NEG;жуть нечеловеческая. автору лет 16-18, язык студента первокурсника-двоишника. сюжета нет. плоско и тупо.
NEG;как-то не айс. первая часть еще была ничего, но вот впечатлений от второй вообще нет.
NEG;Посредственность. Читается быстро, но сравнение с Толкиеным никак не катит. Меня лично не интересует что когда-то это книжка была "ого-го". Мир описан весьма общими штрихами, главный герой вечно куда-то едет, ничо не понятно... Правда элемент horror ну или там suspense присутствует и порой даже немного захватывает. Но только немного.
NEG;книга не понравилась. Откровенно скучная, местами нудная. Продолжение цикла читать не буду.
NEG;Не нашла абсолютно ничего интересного. Хотя возможно после двухсотой станицы и начался, как это говорят - экшн, но я до него не дочитала. Ни особой философии, ни действий, ни интриги в этой книге не нашла. Абсолютно не понимаю, как ее можно ставить в один ряд с Властелином колец. Даже нелюбимый мною Желязны или Асприн - куда как читабельнее.
NEG;Это не фантастика, это публицистика какая-то, это фельетон в журнал Крокодил , не более. причем два варианта пересекающих-ся на 90 процентов, причем 10% различий не принципиальны... можено конечно преклоняться перед мэтрами, но если быть честным - скучно и неинтересно.
NEG;говорят, что это лучшая книга Пермова. что ж, если так, то других я читать не стану. мне не понравилось. среди нареканий бесконечное описание колдовских приемов и всегда "это заклятье мог преодолеть разве что Мерлин(или даже он не мог), а Хедин(ГГ) за века изгнания додумался!" и надо же - только ему есть дело до жизней людей. какой он все-таки гуманист. однако занудно все это. дочитывала только из принципа.
NEG;Дааа, читаю только потому, что не привыкла недочитывать. Никакая книга. Одни штампы и реплики. Какие-то несовпадения по возрастам и вообще. Обучение 33 года, похоже, даже больше, раз идет набор, а там еше второкурсники учатся. Может курс 33 года длится? Бред какой-то.
NEG;Не смогла прочитать и половины...Откровенно скучное и никчемное чтиво: глупые диалоги, недоделанные герои...
NEG;Отличное, яркое начало, и страниц через сорок автор спёкся.
NEG;Характеры неубедительные, очень сильно накручено, и чем дальше, тем больше накручено и все менее убедительно. В конечном счете, каждый истинный герой должен спасти мир - это понятно и простительно. Но когда он его спасает трижды - это уже перебор...
NEG;Ангел с демоном не спасают не только главного героя (который действительно Сам Ты Пень), но всю книгу в целом. Такое непонятное интеллектуальное чмо... Глаза ведьмы, ее поцелуи, их любовь - такие сопли!!!
NEG;мда, я наверное, переросла. слишком простой язык, да и сюжет. это не первая книга Белянина, кот я пробовала читать - и не первая, кот не пошла :(. больше пробовать не буду
NEG;Особого впечатления не произвело. Идея стихотворной магии вторична, что признаёт и сам автор, ну а юмор... Нет, местами смешно было, в принципе, так что всё не так уж плохо. А вот стихи я решительно не осилил - современная поэзия находится за пределами моего понимания. Уж лучше четверостишия, как у Сташеффа, или рок-песни, в в "Чародее с гитарой".
NEG;Ага, читал когда-то... Ничо толком не помню, кроме совершенно идиотского "как бы юмора", зачем нужны такие книги остаётся загадкой. :D
NEG;скучно, язык скудный, перепалки черта с ангелом очень быстро начинают утомлять...
NEG;Прочитать прочитал, но никому рекомендовать не стал
NEG;На любителя. Прочитал страниц пятьдесят и бросил - скучно. Юмор? Не знаю... Короче, больше я Белянина в руки не беру.
NEG;Очень невыразительно , по сравнению с основной трилогией "Кольца". Это то что раньше называлось - проба пера
NEG;Автору почет за масштабность мышления. Я вообще в этом преклоняюсь перед Толкиеном. Но с другой стороны, нудноватость просто убивает все достоинства на корню. Читать — будто работать.
NEG;Не рекомендовала бы своим детям это, лучше пусть читают Булычева и Бредбери. Язык плохой, сюжет так себе, натужный юмор. Вкус нужно развивать с детства, а то потом будут фанатеть от Коельо и Брауна.
NEG;Сюжет вполне занимательный (для детей!), но язык отвратительный.
NEG;На редкость бессодержательно. Почему-то большинству авторов кажется, что синоним слова ребёнок - дебил. Вот и пишут фигню какую-то под соусом "Для детей"
NEG;Прочитала скорее из упорства, потому что близкий человек посоветовал. До того он советовал цикл "Лабиринт отражений", мне очень понравилось, и я ожидала и здесь того же. Но увы :(
NEG;А мне не понравилось. Какие-то нелогичные, мягко говоря, поступки и рассуждения у ГГ, сумбурное повествование и вообще, такое ощущение, что у автор был в не сильно вменяемом состоянии, когда писал это произведение. Удивительно, что такую книгу издали.
NEG;Как говаривал Белинский: "Страшная вещь. Непонятная вещь!" Я понимаю стремление автора увязать все свои произведения в единое полотно. Но, во-первых, он этого так и не осилил, а, во-вторых - ну не на костях же профессора! Первые два тома - супер. Перумову удалось уловить и особенности повествовательной манеры Дж. Р. Р. Толкина, и проникнуться философией MiddleEarth. Да и для самого Перумова это был отличный старт. Он, кстати, до сих пор не "один из", а "тот самый". Но третья часть - так испоганить впечатление о книге нелегко, поэтому талант автора очевиден!
NEG;Тупо, мрачно и совершенно не похоже на Толкиена.По глупости купила,засмотревшись на надпись-"продолжение Властелина колец".Тем кто ДЕЙСТВИТЕЛЬНО любит Толкиена- НЕ СОВЕТУЮ!
NEG;Глупая пародия на Толкина! Читать скучно и неинтересно! Валары становятся плохими, Саруман - хорошим...бред!
NEG;Если бы я прочитал эту книгу в начале 19-го века - было бы действительно, а теперь... когда уже столько сказано, снято и написано о пришельцах, что читать снова уже не впечатляет. Да и само повествование можно был вести более интересным образом. Вобщем не впечатлило. Думал будет лучше.
NEG;На фоне дозоров Лукьяненко - просто бездарно. Герои поступают как-то спонтанно, есть нехорошее ощущение, что автор, побывав в Питере стал жертвой гоп-стопа и теперь ненавидит этот город. То ли дело Украина - прелессссттттьььь.... Светлые вдруг стали жестокими убивцами, тёмные - яростными борцами за правду, а инквизиторы - мешкающими субьектами с непонятным содержанием...
NEG;Книга портит впечатление о "Дозорах" Лукьяненко. В ней множетво несоответствий. Читать было скучно, я еле дочитала до конца.
NEG;Поклонникам творчества В.Васильева к прочтению не рекомендуется, дабы не портить мнение об авторе. Убогая попытка выместить плохое впечатление о Северной Столице (по крайней мере, только это на ум приходит), да и мнение о "москалях" в целом просматривается. Также product placement, которым позже отличились фильмы, ну и, возможно, желание нарубить денег на популярном цикле книг. Сюжетная линия так себе, большую часть книги практически теряется за попойками главных героев.
NEG;Очень патриотичная книга - о том, какие молодцы украинцы, какие гады москали, какое в Питере мерзкое болото и какое в Киеве замечательное пиво.Product placement "Оболони" в уйме фантастических, так сказать, произведений привёл к тому, что я это пиво не пью вообще, ни в каком контексте. "Хайнекен" теперь тоже, видимо, пить не буду, хотя вряд ли его специально заказывали :))Идея о "городах-Иных" действительно интересная, но развития не получает, поскольку в мире Дозоров, по идее, всё решается отдельными личностями. В целом - очень слабо. К сожалению :((
NEG;К сожалению эта книга, на мой взгляд, значительно слабее "Дозоров" и по сюжету, и по стилю. Любовная история кажется искусственно вставленной.Раздражает также реклама пива. И вообще книга, похоже, написана по заказу Дневного Дозора, что нарушает Равновесие.Куда смотрит Инквизиция???
NEG;Ндааааа..............такую муть давно не видел
NEG;Но лично у меня после прочтения этой книги были серьезные мысли насчет пойти к психологу... ОЧЕНЬ ОЧЕНЬ тяжелая книга. Оставляет после себя ощущение безысходности. Ненавижу это ощущение. Хочу читать такие книги, после которых хочется с улыбкой встретить грядущий день, а не те, после которых хочется повеситься на ближайшей люстре
NEG;А ведь я это даже читал, и не одну книгу, а штук пять. О чем они были? Кто автор этого бреда счастливо прошедшего сквозь сознание? Рекомендуется для особо изощренного садомазохистского убивания времени. Если время не жалко - себя пожалейте, свой вкус и литературное чутье. Если есть:)
NEG;Спрашивается зачем читал? Было много времени и мало книг... Вот и читал всякий бред. Благо глаз не цепляется за слова и ум за смысл.
NEG;писано коряво. сюжет?... присутствует. хотелось бы еще, чтоб и мысли хоть какие по прочтении оставались... впрочем, сие в наше время для книжек, видимо, не главное ))
NEG;В данном случае можно сказать только одно: количество убило качество.
NEG;Такое ощущение, что начиная описывать мир и героев, автор его еще придумал его и их историю, а по ходу дела получается очень плоско ((. вот как-то так, бросил это дело на третьей книге в начале.
NEG;Еле дочитал. Идея отличная ... поначалу. Написано не очень, всё просто и после определённого момента глупость героев начинаешь предсказывать. И очень не понравилось, что всё началось с вора и его ремесла (что ново и захватывающе), а закончилось боевым походом (баян). Книга вызывает желание поиграть в игру Thief, но читать серию дальше нет охоты.
NEG;Не затянуло, исскуственное все какое-то.
NEG;Ну что сказать? Жаль... Хорошо начинал, но скатился в болото коммерческого чтива. Теперь автору кирдык. Будет пробовать всё подряд и не остановится ни на чём. Увы - не каждый обладает чувством собственного достоинства и брезгливостью.
NEG;Много был наслышан об этом авторе и вот взялся прочесть. Сказать, что книга разочаровала - ничего не сказать. Смысловые ляпы на каждом шагу (например, команда "огонь" при стрельбе из луков в мире где нет индивидуального неогнестрельного оружия и т.д.), громоздкий вычурный язык, отсутствие концовки, путешествие неизвестно куда и неизвестно зачем, слабая мотивация поступков героев. Книга гораздо ниже среднего. Теперь я начинаю понимать, почему многие не любят фэнтези.
NEG;Чесно говоря вообще никак. Первую еле осилил, а от второй вообще мутило-недочитал... Автор наивен до ужаса, пусть писать он начал еще подростком, но дописывал то он уже взрослым человеком. Незачет!
NEG;Абсолютно линейный сюжет, типичный супергерой, никакой интриги. Скучно
NEG;Слов нет... за три страницы чтива -начало трех вконец избитых сюжетов - страшное-злобное- плохое - самое могучее чудище(для всех, кроме главного героя), до крайности обычный герой, пессимист и циник, и его огромная, большая как Солнце любовь с первого взгляда....в обрамлении мешанины из произведений разных авторов... И все это корявейшим языком, повторюсь, ВСЕГО ЗА ТРИ СТРАНИЦЫ.... Блин, аффтар, выпей йаду...
NEG;Нет. Такое я читать не могу. Язык плохой. Тя-же-ло-вес-ный. То бишь с лексиконом у автора всё в порядке - обширный он, да. Но предложения получаются неуклюжие, как бульдозер. Если бы он использовал только высокопарные обороты - ещё ничего, может, стиль такой. Но когда практически рядом стоят "снабдил" и "таскал" - какой ещё стиль? Слов просто много у автора в голове, и выбрать из них правильное он не может. Это ещё ничего. И Камшу читали, и Достоевского. Но такого обилия Заглавных Букв, которые придают Значимость поисываемым Событиям, я давно не встречал. Сюжет. Сюжет, если отвлечься от его реализации, страдает только одним недостатком. Зато смертельным. Не-ин-те-рес-но. Неинтересно знать, что было дальше. Без оценки, ясно, книгу-то ниасилил..
NEG;Каша.Оценивать не буду.
NEG;хуже первой... окончательно убедился в том что автор переиграл в герои 4 .. все юниты от туда..радует что все умерли в концовке..... продолжение явно не нужно
NEG;Хуже первой книги, как-то сумбурно всё, бестолково - как будто все размышления героев, их планирование действий, осталось "за кадром". Отсюда впечатление что все, абсолютно все персонажи действуют "наобум" - по желанию левой пятки автора. Описания боёв тоже не порадовали, схематично и не зрелищно, увы.
NEG;Гораздо хуже как "Гиперборейской чумы " так и "Посмотри в глаза чудовищ" - редкосная нудятина и картонные герои. Видимо третий соавтор окончательно похерил неплохую в принципе книгу.
NEG;Отвратительно! Тем, кто как и я полюбил первые 2 книги и перечитывает их 2-3 раза в год даже не открывать эту гадость. Успенского там нет даже близко. Писала видимо Андронати, ибо так же нудно и таким же корявым языком, что и последняя часть "Сирот небесных". Такую вещь испортили сволочи.
NEG;Осилил до половины. Бред редкостный.Нельзя так издеватся над читателем. Я читаю книгу чтобы отдохнуть и узнать что произршло с полюбившимися героями а не для того чтобы порадоватся за эрудицию авторов. Язык через который надо продираццаБ вялотекущие сюжет, неимоверно раздражающие вставные истории. Я думаю что авторам надо или переделывать ету книгу полностью или закончить на ней серию. закончить причем полным провалом. Напоминает позднего Головачева. Читать етот бред невозможно
NEG;Но при таких родителях, как "Гиперборейская чума" и "Загляни в глаза чудовищ", отпрыск смотрится жалко. Непонятно зачем плотно сведены вместе герои первых двух книг, лишая читателя удовольствия от открытых концовок. Нет легкости, игры с историческими фактами, мистическими доктринами - есть лишь стилизация под них (по-крайней мере, уровень совершенно не тот). Характеры выписаны заметно слабее, хотя совпадают с героями книг-предшественников.
NEG;вот и Л. потянулся в сериалоклепатели... кто следующий?.. Впрочем, может стоит считать такие дела финансовой поддержкой любимого автора? Читать это незачем. Идите в магазин, и купите. Но не читайте!
NEG;Местами такое впечатление, что читаешь текст на малознакомом языке - общий смысл понятен, но детали теряются. Зачем же так распылять повесвование?
NEG;Такое чувство, что авторы решили написать что-то более серьезное, чем может быть эта книга исходя из первых частей. Слишком много бреда, психоделика боевикам вредна. Если части 1-2 читались легко и было интересно, то ч.3 домучил из принципа – что же все-таки будет? И хэппи-энд, по моему, здесь абсолютно нелогичен. Атмосфера не располагает, все предпосылки не ведут к нему. Очень притянуто за уши.
NEG;Эту прочитал, дальше скорее всего читать не буду. Несколько замечаний - во-первых, дурацкое название, не соответствующее содержанию, во-вторых, неподходящий соавтор. Ирине Андронати, как мне кажется, следует пастись на пастбищах Самиздата, а не публиковаться. В-третьих, постоянное стремление автора смешно пошутить. В-четвертых, использование дворового слэнга и нерусских словечек. В-пятых, злоупотребление "сводками" в тексте. Автор явно не умеет использовать этот прием и лепит их куда только можно и нельзя. Ну и под занавес - убогий, глупейший финал. По-совокупности - 6.
NEG;Вымучил треть книги. Засыпаю блин. Сюжет вроде интересный, но эти бесконечные душевные метания, мир тонких чувьств и эмоций етить их. Вместо картины выматывающей, беспросветной, кровавой войны, я вижу невнятные героические фантазии воспитанницы института благородных девиц. Связанность и логичность текста вообще ниже критики - читаешь три абзаца про Фому, и на третий понимаешь что они оказывается написаны про Емелю. Из положительных моментов - научно-космическая составляющая на высоте, чувствуется что автор глубоко и толково разработал эту часть. Правда один ляп был - зеленые человечки с хлорофиллом под кожей - бред с энергетической точи зрения, научно доказано. Короче если любите бестолково пережевывать мозги - читайте на здоровье, а я увольте, пойду на боковую.
NEG;Люди честное слово решил почитать книгу только потому, что фильм полное ГАВНО. Столько штампов, ляпов, а спец отряд этот в фильме смахивает скорее на сходку пахарей из СССР.
NEG;Не могу оценить. Чтобы оценить, надо хоть что-то понять.По первым строкам - пишет сумасшедший. После некоторых попыток проникнуться написанным, закрыла файл.
NEG;творение сие написано генератором текста? или это не лазарчук, или он всерьёз заболел, или генератор?
NEG;книжку надо сдать на подтирку в зоопарк
NEG;Автор "Опоздавших к лету" написал это? Мда...
NEG;Невинноумученный от российского спецназа Исса, коего насиловали, били и снимали сие на видео... Тьфу! Такой блевотины от Лазарчука не ожидал. Совсем сдулся. Теперь фамилие на Политковскую ему бы сменить.
NEG;скушнаа. дошёл до бегства ГГ в мир Януса, и внезапно понял (я), что скучно и неинтересно, гори он (ГГ) хоть синим пламенем.
NEG;бытовуха всю, как говорится, дорогу. или лукьян исписался, или негр неудачный, или одно из двух.
NEG;А "Чистовик" - я немного прочитала, отвлеклась и забыла вообще, что его читаю. Потом смотрю, ой, что это за файл тут у меня открыт. :) Ах, это "Чистовик"! :) Лучше бы Лукьяненко сразу взялся за двухтомник или сделал одну толстую книгу. Большой промежуток между "Черновиком" и "Чистовиком" не пошел на пользу первой книге и повредил второй.
NEG;чего шума столько? ) книга очень слабенькая и неинтересная.
NEG;В общем, изящный такой "пук" получился...
NEG;Обидно, что тут скажишь и так наговорили. Книга наверное худшое что написал автор, я такого от него не ожидал, кто не читал не читайте.
POS;нормальная книга,вполне читаема. в сюжете переплетено много тем, что вызывает некоторую хаотичность, но придает динамичность книге, вердикт-читать!!!
POS;Мир живой и не противоречивый, книга интересная, оценка 9.
POS;мне понравилось. Да, от языка немного коробит, но закрученно лихо. Не смотря на то, что большинство идей надерганны из разных книжек, читать вполне стоит. Надеюсь продолжение будет не хуже.
POS;отличная книга.очень понравилось.хочу срочно продолжение.читать
POS;Отлично провел время...
POS;Книга понравилась, язык не корявый, сюжет есть и вполне интересен. Ляпов не заметил вообще (хотя мжет просто задачи такой перед собой не ставил...) По стилю и языку очень напоминнает "тайный город" Панина, тем кому понравилась серия Панина должно понравится и сие произведение. Читать однозначно. Хотя на вкус и цвет... 10.
POS;Люблю я книги написанные в таком стиле, отличный боевик. Твердая девятка.
POS;вроде бы и книга не о чём, давно заезжанный сюжет:редкостному неудачнику в руки попала клёвая брякалка и он пошёл изничтожать всё зло на свете, будучи не малым злом... начал читать откровенно говоря в сартире(ну не могу без книжки или журнала туда ходить, а то запор мучать начинает), а потом чёта зацепило, какая - то цепь недовершённости, пока ехал в универ,на парах, потом пока домой ехал и к своему удивлению прочитал...и надо отметиь что вся ента суматоха, приводящая к новым фактам с каждой страницей сильна увлекает, да ещё в добавок автор ну стопроцентно играл в героем, варик и начитался желязного, что не прошло даром...в купе получился довольно читабельный экземпляр...всё же оч редко наши фантасты выдают что-то интересное, но тут получилось, 9-ку ставлю...
POS;штампованая вселенная, однако неплохо вроде как сработано в целом чуствуются явственные следы HOMM (ну и возможно: D&D) - неомифология 21 века блин,
POS;хых ну прочитав первую книгу было бы тупостью не прочитать вторую, особенно если первая в принципе завлекла...и надо сказать вторая книга получилась в стократ лучше первой...
POS;наконец - то не показано никаких супердобрых и супер злых существ...т.е. те кого считали ангела - редкастные ПАДОНКИ, а инферны...как были антисоциальными личностями так ими и остались..
POS;Ну что тут говорить, 10 баллов!:))
POS;Вторая книга получилась лучше первой. Появилась интрига, сюжет обрел глобальность мир обрел новые краски. Плюс ко всему качество текста не упало.
POS;Хорошая приключенческая юмористическая криптоистория (кто сказал "фэнтези"?!).
POS;Книга замечательная. Легкая, ироничная, захватывающая. Вторым планом - об очень серьезных вещах. Вообще у Лазарчука все книги многослойные.
POS;ОБАЛДЕТЬ. 5+++++.
POS;Понравилось, хотя и несколько путано и обрывочно.Очень понравился Кеша:)
